loan_id,customer_id,origination_date,income,debt_to_income_ratio,loan_amount,interest_rate,credit_score,default_flag,default_probability,num_payments,avg_payment_ratio,max_days_late,pct_late_payments,origination_date_year,origination_date_month,origination_date_quarter,loan_age_months,loan_to_income,credit_dti_interaction,high_dti_flag,low_credit_flag,serious_delinquency_flag,underpayment_flag,high_risk_flag,employment_status_Retired,employment_status_Self-employed,employment_status_Unemployed,housing_status_Other,housing_status_Own,housing_status_Rent,product_type_Credit Card,product_type_Mortgage,product_type_Personal Loan,purpose_Debt Consolidation,purpose_Home Improvement,purpose_Major Purchase,purpose_Medical,purpose_Other
LOAN00000080,CUST000080,2023-04-02,0.22884112458254038,0.362807946770685,0.04144332395249373,0.27105635896008523,0.6626612282509837,0,0.21937780505100773,21,1.0069504001240117,1,0.18451054746110102,2023,4,2,23.466666666666665,0.2033090491793768,0.6616138019304544,0,0,0,0,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False
LOAN00000081,CUST000081,2023-04-29,0.2598326548771179,0.31574495590551227,0.02748378866658327,0.29269071411720704,0.671650135131786,0,0.8192533608184829,15,0.9785824304127348,9,0.031559664148886925,2023,4,2,22.566666666666666,0.13471763833833414,0.6793756440890805,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00000082,CUST000082,2022-12-20,0.058453722533784946,0.04413623739000041,0.03577240037017794,0.30879709797815796,0.5367017779048107,0,0.31832619365500975,2,0.9043781406928186,6,0.015111637360813564,2022,12,4,26.9,0.3643333172196726,0.6608177865427021,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00000083,CUST000083,2023-03-20,0.321811087764225,0.23150180361912182,0.16139109462174211,0.8029128151269801,0.08151162158210294,0,0.7677544073153746,15,1.052259205506743,3,0.1727878302211497,2023,3,1,23.9,0.5382210684669414,0.3329135815905543,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00000084,CUST000084,2022-10-23,0.6975624985331732,0.696283777966414,0.012189040018871751,0.0,0.6562497094006611,1,0.7190944065582101,2,0.7370274537156652,12,0.27621904260929037,2022,10,4,28.833333333333332,0.03579157759668542,0.5709849809585138,0,0,0,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00000085,CUST000085,2024-12-18,0.21293534384881052,0.6355071789199821,0.5970944735948739,0.5985852669809162,0.591627052091419,1,0.9256445682553763,3,0.9093212493522265,31,0.23201558828871072,2024,12,4,2.6,2.5620253765574392,0.5525709998218493,0,0,0,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False
LOAN00000086,CUST000086,2022-04-16,0.37963905783225954,0.39790103506004243,0.03754856789842123,0.1614007280194633,0.18487921315786005,1,0.3837325118920268,4,0.9003465751013036,30,0.39787551777383484,2022,4,2,35.166666666666664,0.12969490709434356,0.37260914443912296,0,1,0,0,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LOAN00000087,CUST000087,2025-01-21,0.1195532087110752,0.0,0.17066531861992706,0.49959842994642983,0.7576080588546348,1,0.5059916382984465,2,0.9970273862193298,11,0.3143200231585966,2025,1,1,1.4666666666666666,1.0701992718471782,0.8211047267194516,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00000088,CUST000088,2022-07-19,0.2307954939987934,0.7751439778395376,0.039862787300528536,0.5503460319492562,0.7967419438591672,1,0.8928329217971024,4,0.7278463091054708,47,0.29801302343199104,2022,7,3,32.03333333333333,0.19580960569076122,0.6202754104435491,0,0,0,1,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00000089,CUST000089,2022-09-23,0.05531356828548781,0.4705629277763091,0.011881447718325867,0.6907413735856154,0.7514245977483816,0,0.4026342174791543,4,1.0292869977506514,0,0.01223916240535867,2022,9,3,29.833333333333332,0.17332324374831004,0.6838658182036644,0,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False
LOAN00000090,CUST000090,2024-04-24,0.41453886339963614,0.22369663790763675,0.07346646984700202,0.4364211287548928,0.49680445444303606,1,0.5226323966941477,9,0.9138036571058279,49,0.3132998948735878,2024,4,2,10.533333333333333,0.21437932619529212,0.5941149609916028,0,0,0,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False
LOAN00000091,CUST000091,2024-09-21,0.27345915660118136,0.26770754504300676,0.01820737769468792,0.4564789362626435,0.6624767930629889,1,0.5857970821236789,7,0.7595710153453067,14,0.4745928257028776,2024,9,3,5.533333333333333,0.09691341784381127,0.6864030178153009,0,0,0,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00000092,CUST000092,2025-01-26,0.0830229891240082,0.4896516274431806,0.10155828182479605,0.04924139345590168,0.36723925121772627,1,0.5276076161669631,14,0.971822613308847,36,0.38063053787214984,2025,1,1,1.3,0.784069563309305,0.46175476826890144,0,1,0,0,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00000093,CUST000093,2025-02-10,0.1275398629532651,0.36112254047696624,0.08405479745223891,0.9889105017538214,0.23857469872855455,0,0.18141669912408268,9,0.9427644719757575,6,0.03584430460029859,2025,2,1,0.8,0.5356543056382798,0.4100206321278295,0,1,0,0,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False
LOAN00000094,CUST000094,2023-07-22,0.25504338666363363,0.40098441603568713,0.03862826056636346,0.5605526635324307,0.5780649206604482,1,0.22701896756754258,22,0.8151304171700263,62,0.4444655744753002,2023,7,3,19.766666666666666,0.17814534371003163,0.6021340570071609,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00000095,CUST000095,2023-04-17,0.4512908273937821,0.030974688449053562,0.10203891872836307,0.5892788476395201,0.20779203319616305,1,0.8875060791829678,20,0.9480478503914793,49,0.40487294216998626,2023,4,2,22.966666666666665,0.2696860912350886,0.44287871401383244,0,1,0,0,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False
LOAN00000096,CUST000096,2024-05-19,0.6306626471585594,0.2079395525834511,0.26074137704108286,0.7269306466848835,0.5689578957005919,1,0.8069454007383776,14,0.7537017876163449,48,0.169329256271175,2024,5,2,9.7,0.49612648782798546,0.6431055940996637,0,0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00000097,CUST000097,2022-06-13,0.22120962900360125,0.16757250763084483,0.07649083054296708,0.4794093877098418,0.5904632488674658,1,0.6430575834764233,10,0.7993264369679268,56,0.29075197209044573,2022,6,2,33.233333333333334,0.3524375340547804,0.6665459688918167,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False
LOAN00000098,CUST000098,2024-01-19,0.06957669448950274,0.006019976941210749,0.0370372968152672,0.5860392162152941,0.3884926428859097,0,0.4197644861645879,23,1.0417146082142326,3,0.22783560902540018,2024,1,1,13.733333333333333,0.3512567101864463,0.5692185982114855,0,1,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False
LOAN00000099,CUST000099,2024-03-01,0.2887853455584785,0.16647835256384333,0.13337335848341011,0.6493010957799895,1.0,1,0.4321565275033964,16,0.9534651927901192,19,0.2697587130207978,2024,3,1,12.333333333333334,0.48709714235520396,0.9289390445109731,0,0,0,0,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False
LOAN00000100,CUST000100,2024-10-22,0.7526341257501818,0.25073222856520105,0.13942698444585971,0.17398009865352956,0.4462073288922413,1,0.5424975335016203,18,0.7407981373854704,25,0.4943707006391874,2024,10,4,4.5,0.2343663516833646,0.5567067021016119,0,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False
LOAN00000101,CUST000101,2023-11-09,0.047982409594389944,0.10799177184295841,0.06276351342239266,0.609212044293496,0.6601784302985835,1,0.30181719445499805,8,0.8663996114342261,65,0.3943498535453431,2023,11,4,16.1,0.6228014448420125,0.7267164007111027,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00000102,CUST000102,2023-12-09,0.11016436589077368,0.21118596140810528,0.3679574226986803,0.9444243120179169,0.5537935205390934,1,0.8221475351445284,12,0.84008823276691,83,0.27745812999035646,2023,12,4,15.1,2.341448916934093,0.6327803601201457,0,0,1,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00000103,CUST000103,2024-12-29,0.3701772086372538,0.6254782997663697,0.0617201369618992,0.8731658392870913,0.8520906348845995,1,0.8457481070903317,6,0.93120917978824,15,0.4937496642557147,2024,12,4,2.2333333333333334,0.20088498429781193,0.6936380712007454,0,0,0,0,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False
LOAN00000104,CUST000104,2023-07-22,0.27226813712235665,0.9296999890718717,0.41367811898687834,0.8265542304655271,0.5159001102735833,1,0.8806190544383228,12,0.7988692236801427,20,0.4014682761677793,2023,7,3,19.766666666666666,1.5085388209673773,0.4455626355657657,0,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00000105,CUST000105,2024-04-11,0.15992396202446676,0.03645100342276893,0.04056762712006676,0.9086929411746344,0.2698248467954594,1,0.4648761380839997,22,0.8156390649085141,28,0.20630527775396512,2024,4,2,10.966666666666667,0.25102098260633876,0.4836304867077414,0,1,0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LOAN00000106,CUST000106,2023-04-08,0.2851540664371522,0.3473357166407144,0.2144032686017052,0.22067736986037387,0.7136656137977032,0,0.3880410672996114,23,1.0802660371506105,5,0.03220642790169156,2023,4,2,23.266666666666666,0.7713008555001066,0.6961425250418357,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False
LOAN00000107,CUST000107,2024-07-24,0.4665268815986807,0.5484313131281779,0.06759358775808341,0.38013428993741566,0.2076078722650717,0,0.6911079867622715,12,0.9939719553610724,1,0.0006889046458418464,2024,7,3,7.5,0.18112517641159687,0.3626040514907716,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LOAN00000108,CUST000108,2024-05-09,0.2271678837201293,0.6352563934983799,0.11583897828957915,0.29623935424059034,0.3803721397794928,0,0.3535093955105565,4,0.9201018572752631,1,0.3071732771964266,2024,5,2,10.033333333333333,0.5054603416795326,0.44069656310390026,0,1,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00000109,CUST000109,2023-04-03,0.21275925385723565,0.6236772000587568,0.003551764888135469,1.0,0.4695037415416933,1,0.9860720474906943,12,0.7258776896413182,27,0.28282264839245413,2023,4,2,23.433333333333334,0.053227052435973796,0.4904303756430988,0,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False
LOAN00000110,CUST000110,2022-09-29,0.36495166089639364,0.739740749450823,0.8260064332667281,0.546987275517412,0.4794898344391422,1,0.6507005716408182,4,0.7377985913742076,19,0.29786655066857565,2022,9,3,29.633333333333333,2.3969998531227406,0.47035380643257924,0,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00000111,CUST000111,2025-01-08,0.1994558701559018,0.34456073377145263,0.1220301380733769,0.18710972104601745,0.5127599127633498,0,0.24953813743474457,16,1.016467579252724,0,0.08982411181858117,2025,1,1,1.9,0.5782166660278911,0.576722115957556,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00000112,CUST000112,2024-08-14,0.5159962215129061,0.7678981061649892,0.2548518528518835,0.2549521307707071,0.49175982783161787,1,0.7976790438803663,23,0.9848725342724005,48,0.596188833834507,2024,8,3,6.8,0.5743618971313136,0.4703117437949436,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False
LOAN00000113,CUST000113,2024-07-17,0.8633647723900083,0.10564367380223003,0.015038552318541417,0.5172944377669484,0.6373324351403172,0,0.3329376400534322,17,1.0356306407611178,4,0.013493287868493822,2024,7,3,7.733333333333333,0.03367322888392962,0.7123805650671083,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False
LOAN00000114,CUST000114,2024-03-18,0.11701900873061027,0.22537667041877466,0.10430013804237592,0.1982464295768803,0.4247831802350117,1,0.411775296040172,11,0.8443198831494438,76,0.3800468233059168,2024,3,1,11.766666666666667,0.6825362829765307,0.5486402201914041,0,0,1,1,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LOAN00000115,CUST000115,2023-09-21,0.08009751391928471,0.21360302365091105,0.07075059061464559,0.8996109145055291,0.7189611979213616,0,0.6451741406073451,10,0.9378128645728326,4,0.08508400147699255,2023,9,3,17.733333333333334,0.574412063232742,0.7360957314058968,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00000116,CUST000116,2024-12-21,0.3161766868656817,0.12769887699872914,0.02411954898307283,0.6656156847679425,0.38205702183356366,0,0.37691990717631957,20,1.0563120114230118,7,0.015768907679698203,2024,12,4,2.5,0.10609045521598602,0.541019831200165,0,1,0,0,1,True,False,False,False,True,False,True,False,False,False,False,False,False,True
LOAN00000117,CUST000117,2022-06-10,0.0767763696751127,0.16407891874327105,0.3361353750059615,0.5619980173965777,0.2692126874394856,0,0.39135670542987927,1,1.0133834429858988,0,0.09429999822727174,2022,6,2,33.333333333333336,2.5295391852142703,0.46160300758350076,0,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
LOAN00000118,CUST000118,2023-07-04,0.07519906687032103,0.023154435368435988,0.10146683852965872,0.26538350379539705,0.3056352701612078,1,0.37973566367170414,17,0.7799145804884501,41,0.3862690092954384,2023,7,3,20.366666666666667,0.8167361543685021,0.5100115068216062,0,1,0,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LOAN00000119,CUST000119,2022-10-23,0.017878481871097824,0.07370208634364557,0.08139723724848448,0.20733856732864678,0.4956070362090827,1,0.7310276322221431,7,0.9650918210253745,37,0.20915317445498274,2022,10,4,28.833333333333332,0.970873970627468,0.6267520990443199,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00000120,CUST000120,2024-03-24,0.18270705502730025,0.6799372036656047,0.16927200684435345,0.5698285279619739,0.8604144827076932,1,0.7367878236915714,14,0.928106932416811,47,0.46115653203764545,2024,3,1,11.566666666666666,0.8318332206325768,0.6812756902748687,0,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False
LOAN00000121,CUST000121,2023-08-29,0.2383257833105997,0.3577908781365736,0.0315782612423293,0.5238799742368077,0.5969163532194004,0,0.5516723920002835,4,1.0882168920024944,3,0.025246274948692447,2023,8,3,18.5,0.1591055332328424,0.623803916759155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00000122,CUST000122,2025-01-29,0.16366558622844046,0.6235778392362881,0.10313882485835313,0.21551996439903773,0.48255606925532873,1,0.8681837220407002,14,0.7545023070302881,11,0.5074791587987926,2025,1,1,1.2,0.5598822645596997,0.4974036441033601,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00000123,CUST000123,2023-08-13,0.5984100025602386,0.33040152860217414,0.0954394877065265,0.4823609874743848,0.5935460441115079,0,0.1203553546005587,17,1.0881389015533518,2,0.02573571631383951,2023,8,3,19.033333333333335,0.20089269972317284,0.628525472265121,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LOAN00000124,CUST000124,2023-10-05,0.5725699986077301,0.11397550782992706,0.10013342617856077,0.482919406001768,0.2848992134525104,1,0.6812965555534857,1,0.8201808363453157,83,0.3626901558649147,2023,10,4,17.266666666666666,0.21787975486192007,0.48032306026430704,0,1,1,1,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False
LOAN00000125,CUST000125,2024-01-17,0.8169259131856309,0.4547877727794582,0.25764708815894893,0.654231740294165,0.15389978144552477,0,0.7786121898530164,13,1.0251810291724643,9,0.0831693628646054,2024,1,1,13.8,0.3917548914438487,0.3463726576727307,0,1,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00000126,CUST000126,2023-09-14,0.25240474445900196,0.11491587102379934,0.05341062006952525,0.9512026815609474,0.34355305591309904,0,0.597759324070472,15,0.9869714972081265,1,0.04873659049624347,2023,9,3,17.966666666666665,0.23510197044518258,0.5184127735914714,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
LOAN00000127,CUST000127,2024-12-13,0.5290306600965047,0.7549164968638379,0.04715826459822212,0.042726596006057604,0.32742266984497204,1,0.5135897073937081,15,0.7460028754298063,70,0.5718828311645773,2024,12,4,2.7666666666666666,0.11980589202841344,0.39073596173275066,0,1,1,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False
